precision,recall,f_measure,ref_count,pred_count,raw_pitch_accuracy,raw_chroma_accuracy,overall_accuracy,voicing_recall,voicing_false_alarm,file,output_midi,ground_truth
0.0,0.0,0.0,29,33,0.2826086956521739,0.2826086956521739,0.23826714801444043,0.8565217391304348,0.9787234042553191,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0002.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_tell me that you love me_Control_Group_0002_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0002.musicxml
0.0,0.0,0.0,29,35,0.43612334801762115,0.43612334801762115,0.3944223107569721,0.947136563876652,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0003.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_tell me that you love me_Control_Group_0003_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0003.musicxml
0.0,0.0,0.0,43,53,0.375,0.375,0.3099273607748184,0.8630952380952381,0.974025974025974,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0015.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_tell me that you love me_Control_Group_0015_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0015.musicxml
0.02127659574468085,0.03125,0.02531645569620253,32,47,0.3902439024390244,0.3902439024390244,0.3696369636963696,0.8954703832752613,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0001.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_tell me that you love me_Control_Group_0001_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0001.musicxml
0.0,0.0,0.0,15,25,0.4385026737967914,0.4385026737967914,0.4292237442922374,0.8716577540106952,0.625,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0000.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_tell me that you love me_Control_Group_0000_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0000.musicxml
0.0,0.0,0.0,22,28,0.2893401015228426,0.2893401015228426,0.2911392405063291,0.934010152284264,0.7,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0014.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_tell me that you love me_Control_Group_0014_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0014.musicxml
0.0,0.0,0.0,29,41,0.4185022026431718,0.4185022026431718,0.3784860557768924,0.9162995594713657,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0008.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_tell me that you love me_Control_Group_0008_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0008.musicxml
0.02631578947368421,0.03333333333333333,0.029411764705882353,30,38,0.4691358024691358,0.4691358024691358,0.43346007604562736,0.9135802469135802,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0009.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_tell me that you love me_Control_Group_0009_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/tell me that you love me/Control_Group/0009.musicxml
0.023255813953488372,0.02127659574468085,0.02222222222222222,47,43,0.49266862170087977,0.49266862170087977,0.47191011235955055,0.9090909090909091,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0010.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Glissando_Group_0010_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0010.musicxml
0.0,0.0,0.0,46,44,0.5029585798816568,0.5029585798816568,0.4864864864864865,0.9112426035502958,0.6875,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0004.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Glissando_Group_0004_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0004.musicxml
0.04878048780487805,0.041666666666666664,0.04494382022471909,48,41,0.8033898305084746,0.8033898305084746,0.768025078369906,0.9322033898305084,0.6666666666666666,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0005.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Glissando_Group_0005_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0005.musicxml
0.23529411764705882,0.16666666666666666,0.19512195121951217,24,17,0.9688888888888889,0.9688888888888889,0.8755020080321285,0.9688888888888889,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0007.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Glissando_Group_0007_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0007.musicxml
0.08823529411764706,0.07142857142857142,0.07894736842105264,42,34,0.6842105263157895,0.6842105263157895,0.6520376175548589,0.8651315789473685,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0006.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Glissando_Group_0006_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0006.musicxml
0.02702702702702703,0.02857142857142857,0.02777777777777778,35,37,0.536697247706422,0.536697247706422,0.4405594405594406,0.8899082568807339,0.8676470588235294,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0002.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Glissando_Group_0002_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0002.musicxml
0.03225806451612903,0.027777777777777776,0.029850746268656712,36,31,0.6413502109704642,0.6413502109704642,0.5760869565217391,0.8818565400843882,0.8205128205128205,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0003.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Glissando_Group_0003_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0003.musicxml
0.017857142857142856,0.02,0.01886792452830189,50,56,0.7641129032258065,0.7641129032258065,0.676678445229682,0.8145161290322581,0.9428571428571428,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0001.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Glissando_Group_0001_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0001.musicxml
0.0,0.0,0.0,31,31,0.73828125,0.73828125,0.5987460815047022,0.84375,0.9682539682539683,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0000.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Glissando_Group_0000_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0000.musicxml
0.0,0.0,0.0,34,39,0.5190476190476191,0.5190476190476191,0.41522491349480967,0.8952380952380953,0.8607594936708861,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0008.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Glissando_Group_0008_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0008.musicxml
0.03333333333333333,0.025,0.028571428571428574,40,30,0.5918367346938775,0.5918367346938775,0.5234657039711191,0.9020408163265307,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0009.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Glissando_Group_0009_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Glissando_Group/0009.musicxml
0.05405405405405406,0.0425531914893617,0.047619047619047616,47,37,0.5988372093023255,0.5988372093023255,0.6011560693641619,0.9244186046511628,0.0,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0010.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Control_Group_0010_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0010.musicxml
0.02564102564102564,0.02040816326530612,0.022727272727272724,49,39,0.46511627906976744,0.46511627906976744,0.4624277456647399,0.9186046511627907,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0004.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Control_Group_0004_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0004.musicxml
0.05,0.05263157894736842,0.05128205128205128,38,40,0.7866666666666666,0.7866666666666666,0.7647058823529411,0.9366666666666666,0.5217391304347826,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0005.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Control_Group_0005_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0005.musicxml
0.1,0.07407407407407407,0.0851063829787234,27,20,0.9439655172413793,0.9439655172413793,0.8705882352941177,0.9698275862068966,0.8695652173913043,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0007.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Control_Group_0007_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0007.musicxml
0.05714285714285714,0.05,0.05333333333333333,40,35,0.6936026936026936,0.6936026936026936,0.64375,0.8821548821548821,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0006.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Control_Group_0006_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0006.musicxml
0.07692307692307693,0.058823529411764705,0.06666666666666667,34,26,0.5825688073394495,0.5825688073394495,0.5404411764705882,0.9311926605504587,0.6296296296296297,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0002.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Control_Group_0002_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0002.musicxml
0.03333333333333333,0.02857142857142857,0.030769230769230767,35,30,0.6068376068376068,0.6068376068376068,0.5568181818181818,0.9188034188034188,0.8333333333333334,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0003.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Control_Group_0003_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0003.musicxml
0.05405405405405406,0.05263157894736842,0.05333333333333334,38,37,0.8196392785571143,0.8196392785571143,0.7344028520499108,0.8376753507014028,0.9516129032258065,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0001.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Control_Group_0001_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0001.musicxml
0.0,0.0,0.0,22,22,0.7781954887218046,0.7781954887218046,0.6521739130434783,0.8759398496240601,0.9464285714285714,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0000.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Control_Group_0000_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0000.musicxml
0.0,0.0,0.0,34,30,0.6331877729257642,0.6331877729257642,0.5615384615384615,0.9388646288209607,0.967741935483871,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0008.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Control_Group_0008_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0008.musicxml
0.0,0.0,0.0,37,27,0.5813008130081301,0.5813008130081301,0.5353159851301115,0.8902439024390244,0.9565217391304348,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0009.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_god is a girl_Control_Group_0009_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/god is a girl/Control_Group/0009.musicxml
0.04,0.05405405405405406,0.045977011494252866,37,50,0.38636363636363635,0.38636363636363635,0.37637362637362637,0.9659090909090909,0.9166666666666666,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0010.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0010_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0010.musicxml
0.0,0.0,0.0,33,52,0.5857142857142857,0.5857142857142857,0.5912162162162162,0.95,0.3125,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0004.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0004_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0004.musicxml
0.0196078431372549,0.023809523809523808,0.02150537634408602,42,51,0.40625,0.40625,0.4258241758241758,0.9715909090909091,0.0,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0005.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0005_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0005.musicxml
0.03773584905660377,0.05555555555555555,0.0449438202247191,36,53,0.271523178807947,0.271523178807947,0.2967479674796748,0.9116997792494481,0.41025641025641024,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0011.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0011_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0011.musicxml
0.0392156862745098,0.05263157894736842,0.0449438202247191,38,51,0.56,0.56,0.4803921568627451,0.884,0.875,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0007.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0007_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0007.musicxml
0.018867924528301886,0.02564102564102564,0.021739130434782608,39,53,0.23809523809523808,0.23809523809523808,0.22580645161290322,0.8979591836734694,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0006.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0006_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0006.musicxml
0.05555555555555555,0.09375,0.06976744186046512,32,54,0.5136186770428015,0.5136186770428015,0.4583333333333333,0.8871595330739299,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0002.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0002_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0002.musicxml
0.044444444444444446,0.06060606060606061,0.05128205128205128,33,45,0.43508771929824563,0.43508771929824563,0.41333333333333333,0.9263157894736842,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0003.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0003_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0003.musicxml
0.0,0.0,0.0,27,49,0.35361216730038025,0.35361216730038025,0.3163265306122449,0.8669201520912547,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0001.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0001_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0001.musicxml
0.0625,0.09090909090909091,0.07407407407407407,33,48,0.4827586206896552,0.4827586206896552,0.46835443037974683,0.9348659003831418,0.6,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0000.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0000_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0000.musicxml
0.0196078431372549,0.03333333333333333,0.024691358024691357,30,51,0.275092936802974,0.275092936802974,0.24584717607973422,0.9107806691449815,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0008.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0008_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0008.musicxml
0.02040816326530612,0.02702702702702703,0.023255813953488372,37,49,0.5431654676258992,0.5431654676258992,0.5298013245033113,0.9568345323741008,0.625,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0009.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Glissando_Group_0009_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Glissando_Group/0009.musicxml
0.03773584905660377,0.05,0.04301075268817204,40,53,0.4353932584269663,0.4353932584269663,0.4274193548387097,0.9691011235955056,0.75,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0010.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0010_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0010.musicxml
0.0,0.0,0.0,35,47,0.5667870036101083,0.5667870036101083,0.5481727574750831,0.9711191335740073,0.6666666666666666,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0004.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0004_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0004.musicxml
0.04,0.05405405405405406,0.045977011494252866,37,50,0.40273972602739727,0.40273972602739727,0.40273972602739727,0.9534246575342465,0.0,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0005.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0005_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0005.musicxml
0.024390243902439025,0.023809523809523808,0.024096385542168676,42,41,0.34120734908136485,0.34120734908136485,0.28824833702882485,0.9081364829396326,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0011.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0011_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0011.musicxml
0.023255813953488372,0.02857142857142857,0.02564102564102564,35,43,0.5909090909090909,0.5909090909090909,0.5147540983606558,0.8925619834710744,0.7777777777777778,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0007.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0007_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0007.musicxml
0.025,0.02040816326530612,0.022471910112359546,49,40,0.23130841121495327,0.23130841121495327,0.22297297297297297,0.9065420560747663,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0006.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0006_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0006.musicxml
0.029411764705882353,0.034482758620689655,0.03174603174603175,29,34,0.5435684647302904,0.5435684647302904,0.4826388888888889,0.8713692946058091,0.8297872340425532,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0002.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0002_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0002.musicxml
0.030303030303030304,0.02857142857142857,0.029411764705882356,35,33,0.539622641509434,0.539622641509434,0.5088967971530249,0.9283018867924528,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0003.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0003_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0003.musicxml
0.058823529411764705,0.06451612903225806,0.061538461538461535,31,34,0.4461538461538462,0.4461538461538462,0.4020618556701031,0.8807692307692307,0.967741935483871,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0001.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0001_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0001.musicxml
0.025,0.024390243902439025,0.02469135802469136,41,40,0.6061776061776062,0.6061776061776062,0.535031847133758,0.8918918918918919,0.8,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0000.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0000_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0000.musicxml
0.02564102564102564,0.03333333333333333,0.028985507246376812,30,39,0.3070539419087137,0.3070539419087137,0.25925925925925924,0.8921161825726142,0.9464285714285714,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0008.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0008_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0008.musicxml
0.06521739130434782,0.08333333333333333,0.07317073170731707,36,46,0.5709090909090909,0.5709090909090909,0.5719063545150501,0.96,0.4166666666666667,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0009.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_rolling in the deep_Control_Group_0009_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/rolling in the deep/Control_Group/0009.musicxml
0.0,0.0,0.0,32,34,0.438953488372093,0.438953488372093,0.4289772727272727,0.9680232558139535,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0010.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_trouble is a friend_Glissando_Group_0010_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0010.musicxml
0.0,0.0,0.0,22,37,0.4565826330532213,0.4565826330532213,0.4605263157894737,0.8823529411764706,0.4782608695652174,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0004.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_trouble is a friend_Glissando_Group_0004_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0004.musicxml
0.013333333333333334,0.02564102564102564,0.017543859649122806,39,75,0.5753012048192772,0.5753012048192772,0.4583333333333333,0.8975903614457831,0.7674418604651163,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0005.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_trouble is a friend_Glissando_Group_0005_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0005.musicxml
0.03333333333333333,0.0625,0.04347826086956522,16,30,0.61328125,0.61328125,0.5793357933579336,0.890625,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0011.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_trouble is a friend_Glissando_Group_0011_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0011.musicxml
0.03225806451612903,0.03571428571428571,0.03389830508474576,28,31,0.5849802371541502,0.5849802371541502,0.5634328358208955,0.9288537549407114,0.8,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0007.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_trouble is a friend_Glissando_Group_0007_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0007.musicxml
0.0,0.0,0.0,12,20,0.38392857142857145,0.38392857142857145,0.3522267206477733,0.9151785714285714,0.9565217391304348,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0013.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_trouble is a friend_Glissando_Group_0013_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0013.musicxml
0.0,0.0,0.0,20,18,0.897119341563786,0.897119341563786,0.8937007874015748,0.9876543209876543,0.18181818181818182,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0012.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_trouble is a friend_Glissando_Group_0012_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0012.musicxml
0.015625,0.022222222222222223,0.018348623853211007,45,64,0.258160237388724,0.258160237388724,0.17365269461077845,0.9109792284866469,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0006.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_trouble is a friend_Glissando_Group_0006_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0006.musicxml
0.0,0.0,0.0,25,33,0.532258064516129,0.532258064516129,0.532258064516129,0.9516129032258065,0.0,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0002.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_trouble is a friend_Glissando_Group_0002_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0002.musicxml
0.020833333333333332,0.024390243902439025,0.022471910112359546,41,48,0.42391304347826086,0.42391304347826086,0.40372670807453415,0.9391304347826087,1.0,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0016.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_trouble is a friend_Glissando_Group_0016_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0016.musicxml
0.027777777777777776,0.029411764705882353,0.02857142857142857,34,36,0.5836431226765799,0.5836431226765799,0.5836431226765799,0.9107806691449815,0.0,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0003.wav,batch_results_gtsinger50_combined/EN-Alto-1_Glissando_trouble is a friend_Glissando_Group_0003_pyin.mid,GTSinger_sample_50/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0003.musicxml
